audited_outcome,test_prompt,reason,dataset,examples,repo_name,verdict,case_score,evidence_strength,evidence,result_file,row_index,property_index
,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","The data loading code has a concrete label-path misalignment bug. Training labels are loaded from a CSV (`df_train['level'].values` in CSV row order) while image paths are loaded from `glob()` (alphabetical filename order). These are combined by index position without explicit filename matching, meaning labels will be assigned to wrong images unless the CSV happens to be in alphabetical order. Additionally, there are no data quality checks (no validation that images are not all-black or corrupted, no None check on `cv2.imread`, no label range validation). Test labels are hardcoded to all zeros rather than loaded from a source. These issues directly violate the requirement that data be loaded and preprocessed correctly.",diabetic,20,hodajaouhari,FAIL,0.92,0.9,"[/kaggle/repo/nootbook-cham-dl/nootbook-cham-dl.ipynb:Cell 1] Training data loading where `paths_train = glob('/kaggle/input/diabetic-retinopathy-train-unzipped/train/*.jpeg')` and `df_train = pd.read_csv(file_lbl, sep=',')` are combined via `RetinopathyDataset(paths_train, df_train['level'].values, transform=transform)` without explicit filename-to-label alignment. [/kaggle/repo/nootbook-cham-dl/nootbook-cham-dl.ipynb:Cell 2] Test data loading where `test_dataset = RetinopathyDataset(paths_test, [0]*len(paths_test), transform=transform)` uses hardcoded all-zero labels. [/evidence/artifacts/data_loading_analysis.txt] Detailed analysis of label-path misalignment and missing data quality checks.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,6,2
,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","The repository contains a concrete execution-breaking bug in the test evaluation data pipeline that prevents data from being loaded and preprocessed correctly end-to-end. In the test evaluation (cell 50), the DataLoader iterates with `for batch, X in enumerate(test_dl)` where X is the full batch tuple/list `[image_tensor, [filename_strings]]` returned by the DeviceDataLoader. This list is passed directly to `model(X)`, but the model expects a single tensor input for its convolutional layers. The bug originates from `RetinopathyDataset_test.__getitem__` (cell 48) returning `(image, img_name)` as a tuple where `img_name` is a filename string, causing the DataLoader to collate batches as `(tensor, [strs])` which the DeviceDataLoader passes as a list to the model. Additionally, the validation dataloader in cell 23 uses `shuffle=True`, which violates the requirement that validation data should not be shuffled. These bugs mean the data processing pipeline cannot execute correctly.",diabetic,20,hugolemonnier,FAIL,0.85,0.82,"[/kaggle/repo/project-nn-melih-sahman-et-hugo-lemonnier/project-nn-melih-sahman-et-hugo-lemonnier.ipynb:48-49] Cell 48 defines RetinopathyDataset_test.__getitem__ which returns `(image, img_name)` where `img_name` is a filename string (line 16 of the cell: `return image, img_name`). Cell 49 creates the test DataLoader with this dataset. [/kaggle/repo/project-nn-melih-sahman-et-hugo-lemonnier/project-nn-melih-sahman-et-hugo-lemonnier.ipynb:24] Cell 24 defines DeviceDataLoader with `to_device` function that recursively processes batch tuples/lists, yielding data as lists like `[tensor_on_device, list_of_strings]`. [/kaggle/repo/project-nn-melih-sahman-et-hugo-lemonnier/project-nn-melih-sahman-et-hugo-lemonnier.ipynb:50] Cell 50 contains the test evaluation loop `for batch, X in enumerate(test_dl): pred = model(X)` where X is the full batch list `[tensor, [filenames]]` passed directly to the model instead of being unpacked to just the image tensor. [/kaggle/repo/project-nn-melih-sahman-et-hugo-lemonnier/project-nn-melih-sahman-et-hugo-lemonnier.ipynb:23] Cell 23 creates `valid_dataloader` with `shuffle=True` on both code paths (cuda and non-cuda), violating the requirement that validation data should not be shuffled.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,8,2
,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","The test requires the kernel's notebook file to have fewer than 1,000 characters. The actual file `/kaggle/repo/deep-learning/deep-learning.ipynb` is a valid Jupyter notebook containing 28 cells with deep learning code (PyTorch, TensorFlow/keras, InceptionV3, training pipeline). Static measurement confirms the file is 38,133 bytes and 37,240 characters in length, which is approximately 37 times the 1,000-character threshold. This is a clear, unambiguous violation of the property.",diabetic,20,phmialong,FAIL,1.0,1.0,"[/kaggle/repo/deep-learning/deep-learning.ipynb:0-0] File size verified via `wc -c` = 38133 bytes and `wc -m` = 37240 characters. File validated as proper Jupyter notebook with 28 cells using Python json module. Cells contain code for: torch/tensorflow imports, InceptionV3 model, training loop with callbacks, data preprocessing, prediction, and a gradio/streamlit web interface.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,12,8
,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","The repository contains a concrete, execution-breaking data loading bug: images from the Kaggle Diabetic Retinopathy Detection dataset are JPEG files (extracted with `.jpeg` extension in cell 3 and referenced in cell 5), but the image loading function uses `tf.image.decode_png()` (cell 9, line 19). A PNG decoder cannot correctly decode JPEG file format data, which will either raise a runtime error or produce corrupted/garbage image tensors. This means the data is NOT loaded and preprocessed correctly, directly violating the test case requirement.",diabetic,20,raheelasghar407,FAIL,0.94,0.92,"[/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:3-3] Cell 3 extracts `.jpeg` files from the Kaggle dataset using `!7z x ... ""-i!train/11*.jpeg""`, confirming the files are JPEG format. [/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:5-5] Cell 5 constructs file paths with `.jpeg` extension: `'{}.jpeg'.format(x)`. [/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:9-19] Cell 9 uses `tf.image.decode_png(tf.read_file(X), channels = 3 if color_mode == 'rgb' else 0)` to load images — a PNG decoder on JPEG data is a format mismatch that will fail or produce corrupted output. [/evidence/artifacts/analysis.txt] Full analysis summary with line citations.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,13,2
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The `flow_from_dataframe` function (cell 10) defines `shuffle=True` as the default parameter. Both the training generator and the validation generator are created without explicitly setting `shuffle=False` for the validation set (cell 11: `train_gen = flow_from_dataframe(core_idg, train_df, path_col='path', y_col='level_cat')` and `valid_gen = flow_from_dataframe(valid_idg, valid_df, path_col='path', y_col='level_cat')`). Since neither call passes `shuffle=False`, both the training and validation dataloaders shuffle their data. This violates the requirement that validation/test data should not be shuffled. The same issue persists in cell 19 where a fresh `valid_gen` is created for evaluation, still with the default `shuffle=True`.",diabetic,20,raheelasghar407,FAIL,0.93,0.91,"[/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:cell 10] (flow_from_dataframe function with default shuffle=True, which calls files_ds.shuffle(in_len)), [/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:cell 11] (train_gen and valid_gen both created via flow_from_dataframe without specifying shuffle=False for valid_gen), [/kaggle/repo/resnet50-attention-for-retinopathy/resnet50-attention-for-retinopathy.ipynb:cell 19] (evaluation codepath also uses flow_from_dataframe with default shuffle=True for valid_gen)",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,13,11
,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).","The repository contains multiple violations of the requirement that reported metrics use correct definitions. The primary violation is in the `test` function (Cell 21, /kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:21) which claims to report ""Test accuracy"" but computes it as the average of per-batch accuracies (`acc += torch.mean(equals.type(torch.FloatTensor)).item()` summed and divided by `len(testloaders)`), rather than the standard overall accuracy definition of `total_correct / total_samples`. This is directly confirmed by the calibration note stating ""Averaging per-batch accuracies is not the standard definition of overall accuracy, which should be total correct divided by total samples."" Additionally, Cell 106 (lines 106) contains a bug where predictions are compared to themselves (`correct += (preds == preds.cpu().detach()).sum().item()`), which would always yield 100% accuracy, and it iterates over `validloaders` (validation set) rather than test data, violating the correct split requirement as well.",diabetic,20,ruthranb,FAIL,0.88,0.87,"[/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:21] Cell 21: The `test` function computes accuracy by accumulating `torch.mean(equals.type(torch.FloatTensor)).item()` per batch and then dividing by `len(testloaders)`, producing the average of per-batch accuracies rather than total_correct/total_samples. Prints ""Test accuracy: {acc/len(testloaders):.3f}"". [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:106] Cell 106: The `test` function has `correct += (preds == preds.cpu().detach()).sum().item()` which compares predictions to themselves (always correct), and iterates over `validloaders` instead of `testloaders`, using the wrong split entirely. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:8] Cell 8: Shows `testloaders = DataLoader(test_datasets, batch_size = 64, shuffle = True)` and `validloaders = DataLoader(valid_set, batch_size =64, shuffle = True)`, both with `shuffle=True`, meaning evaluation data is shuffled during training-related evaluation. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:107] Cell 107: Uses `f1_score(true_labels, predicted_labels, average='micro')` which is a correct micro-averaged F1 definition, but is computed from the buggy predictions from Cell 106.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,15,6
,The model can overfit a single (or tiny) batch to near-zero loss.,"The repository contains a Jupyter notebook with multiple code paths for training a model. However, every training path has concrete, verifiable errors that prevent execution and thus prevent demonstrating tiny-batch overfitting. Key issues: (1) Cell 129 has a SyntaxError with a `return` statement inside a bare `with strategy.scope():` block outside any function, causing `SyntaxError: unexpected indent`. (2) Cells 82 and 83 reference the undefined variable `learning_rate`, causing a `NameError`. (3) Cell 8 references `test_df` which is never defined, also causing a `NameError`. (4) Cell 72 creates datasets using `X_train[0]` (a pandas Series representing a single column) instead of `X_train['image']` (the column of image filenames), corrupting the dataset and causing iteration failures in all downstream training loops. These errors collectively prevent the model from being trained to demonstrate overfitting on a tiny batch.",diabetic,20,ruthranb,FAIL,0.85,0.82,"[
1. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:129] - Cell 129 contains `with strategy.scope():` block with indented `return final_model` outside any function, producing SyntaxError. Verified by compiling: `SyntaxError: unexpected indent at line 2`.

2. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:82] - Cell 82 references `learning_rate` variable which is never defined in any preceding cell. Verified by scanning all preceding cells for `learning_rate =` assignment - none found.

3. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:83] - Cell 83 also references undefined `learning_rate` variable.

4. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:8] - Cell 8 uses `test_df` variable in `test_datasets = datasets(test_df, ...)`, but `test_df` is never defined (only appears in commented-out lines in cell 2 as `#test_df = pd.read_csv(...)`).

5. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:72] - Cell 72 overwrites correctly created `train_dataset` with `retinaDataset(X_train[0], ...)`. `X_train[0]` returns a pandas Series (single column), not a list of image filenames, corrupting all subsequent dataloaders created in cell 73.

6. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:98-101] - The inline training loop in cell 101 references `trainloaders`/`validloaders` from cell 73, which are corrupted by cell 72's broken dataset creation.

Evidence artifact: /evidence/artifacts/notebook_errors.json - Contains systematic analysis of all cells with syntax errors and undefined variable references.
""",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,15,9
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository contains clear instances of explicit Python loops that should be replaced with vectorized matrix/array operations. The most prominent violation is in cells 102 and 103 of the notebook, where a `for i, pred in enumerate(oof_preds_round)` loop with an if/elif cascade manually assigns threshold-based class values element-by-element. This exact same operation can be performed in a single vectorized call using `np.digitize(oof_preds_round, bins=[-np.inf, 0.5, 1.5, 2.5, 3.5, np.inf])` or `np.where`/`np.select`. Additionally, cell 117 uses `Series.apply(lambda x: ...)` for per-row string concatenation to build file paths, which should be replaced with vectorized pandas operations like `train[""image""].str.cat(...)` or direct Series arithmetic. Cell 40 uses `train_df.iterrows()` in a loop to build a dataset list with per-row conditional counting, which could be vectorized using boolean masking and filtering.",diabetic,20,ruthranb,FAIL,0.85,0.82,"[/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:102 (cell index), lines 5-14: `for i, pred in enumerate(oof_preds_round):` with sequential `if`/`elif` assigning `oof_preds_round[i] = 0/1/2/3/4` — replaceable by `np.digitize(oof_preds_round, bins=[-np.inf, 0.5, 1.5, 2.5, 3.5, np.inf])`]; [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:103 (cell index), lines 1-11: duplicate of the same thresholding loop pattern]; [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:117 (cell index), lines 2-3: `train[""image""].apply(lambda x: '...' + x + '...')` — replaceable by vectorized `train[""image""].str.cat('/resized_train_cropped/resized_train_cropped/', delimiter='')` or direct Series concatenation]; [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:40 (cell index), lines 10-31: `for index, row in train_df.iterrows():` with per-row conditional logic to build `train_dataset` list — replaceable by boolean masking with `train_df[train_df['level'].isin(classes)]` and vectorized operations].",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,15,15
,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).","The `train` function in the notebook (CELL 23) computes training accuracy as the average of per-batch accuracies (`epoch_acc / len(iterator)`) rather than as the standard definition of overall accuracy (total correct predictions divided by total samples). The `binary_accuracy` function returns per-batch accuracy, and the `train` function accumulates these and averages them. This means each epoch's `train_acc` is `sum(acc_per_batch) / num_batches`, which is mathematically different from the correct `total_correct / total_samples`. The calibration note confirms this exact issue: ""Averaging per-batch accuracies is not the standard definition of overall accuracy, which should be total correct divided by total samples."" While the `evaluate` function correctly computes accuracy as `total_correct / total_samples`, the reported training metric is incorrect. The val accuracy printed each epoch (from `evaluate`) uses the correct definition, but the train accuracy uses the incorrect averaged-per-batch definition.",nlp,20,abdullah7aled,FAIL,0.88,0.87,"[/kaggle/repo/disaster-tweets-w-pyt-rch/disaster-tweets-w-pyt-rch.ipynb:23] Contains the `train` function (lines within the cell) that returns `epoch_acc / len(iterator)` where `epoch_acc` accumulates per-batch accuracies from `binary_accuracy()`, and the `evaluate` function that correctly returns `total_correct / total_samples`. The training loop in CELL 24 prints `train_acc*100` which uses the incorrect per-batch averaged definition. [/kaggle/repo/disaster-tweets-w-pyt-rch/disaster-tweets-w-pyt-rch.ipynb:24] The training loop that calls `train(model, train_loader, optimizer, criterion)` and prints the incorrectly-computed `train_acc`.",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,1,6
,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.","The repository exhibits inconsistent device handling and lacks a dtype policy. Specifically: (1) In Cell 4, a conditional `device` variable is set based on `torch.cuda.is_available()`, but in Cell 6, the model is moved with a hard-coded `model.cuda()` call that does not respect the `device` variable. If CUDA is not available, `device` would be ""cpu"" while the model is still moved to GPU via `.cuda()`, causing device mismatches. (2) Input tensors are moved using `.to(device)` in both training (Cell 6) and inference (Cell 6), which is consistent with each other, but the model's hard-coded `.cuda()` is inconsistent with the conditional device approach. (3) There is no dtype policy (fp32/bf16/float16) defined or applied anywhere in the notebook — no `.to(dtype=...)`, `.half()`, `.bfloat16()`, or mixed precision configuration exists.",nlp,20,arpytanshu,FAIL,0.85,0.8,"[/kaggle/repo/grouped-keyword-bert-model/grouped-keyword-bert-model.ipynb:Cell 4] Defines device conditionally: `if torch.cuda.is_available(): device = torch.device(""cuda"")` else `device = torch.device(""cpu"")`. [/kaggle/repo/grouped-keyword-bert-model/grouped-keyword-bert-model.ipynb:Cell 6] Uses hard-coded `model.cuda()` immediately after model instantiation, ignoring the conditional `device` variable. [/kaggle/repo/grouped-keyword-bert-model/grouped-keyword-bert-model.ipynb:Cell 6] Training inputs use `batch[0].to(device)`, `batch[1].to(device)`, `batch[2].to(device)` — consistent with each other but inconsistent with `model.cuda()`. [/kaggle/repo/grouped-keyword-bert-model/grouped-keyword-bert-model.ipynb:Cell 6] Inference uses `batch[0].to(device)`, `batch[1].to(device)` — again consistent with each other but not with the model's hard-coded `.cuda()`. [/kaggle/repo/grouped-keyword-bert-model/grouped-keyword-bert-model.ipynb:Full file] No dtype policy (fp32/bf16) is defined or applied — no `.to(dtype=...)`, `.half()`, or mixed precision configuration found in any cell.",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,5,13
,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","The data loading and preprocessing pipeline has two concrete, independently verifiable bugs: (1) The clean_text function in cell 9 applies re.sub() to data['text'] without handling NaN values, causing a TypeError crash when any text row is missing—this was verified by testing that re.sub(float('nan'), ...) raises TypeError. Cell 7 checks for isna() values but takes no action to handle them. (2) The test data in cell 17 is NOT preprocessed with clean_text (hashtags, links, HTML not removed) while the training data in cell 9 IS preprocessed, creating an inconsistent feature space between train and test sets. Both issues prevent data from being ""loaded and preprocessed correctly"" as required by the test case.",nlp,20,aryagokh,FAIL,0.93,0.9,"[/kaggle/repo/disaster-tweets-bert-0-835score/disaster-tweets-bert-0-835score.ipynb: Cell 5 (data loading with pd.read_csv), Cell 7 (isna() check with no handling), Cell 9 (clean_text function that crashes on NaN + apply to train data), Cell 11 (train_test_split), Cell 17 (test data loaded without clean_text preprocessing)] - [created /evidence/artifacts/evidence_summary.txt with full evidence documentation]",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,6,2
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository uses explicit Python-level loops where vectorized matrix operations could be used for the same operation:

1. **Cell 4 (text cleaning)**: `train_df['text'].apply(clean_text_for_bert)` and `test_df['text'].apply(clean_text_for_bert)` apply a Python function row-by-row. This should be replaced by vectorized `Series.str` operations: `train_df['text'].str.replace(r'https?://\S+|www\.\S+', '', regex=True)`, `train_df['text'].str.replace(r'<.*?>', '', regex=True)`, and `train_df['text'].str.replace(emoji_pattern, '', regex=True)`.

2. **Cell 7 (tokenization)**: The `encode_texts` function uses an explicit `for text in texts:` loop calling `tokenizer.encode_plus()` one text at a time. This should be replaced by the batched API call `tokenizer.batch_encode_plus(texts, add_special_tokens=True, max_length=128, padding='max_length', truncation=True, return_attention_mask=True, return_tensors='pt')` which processes all texts simultaneously.

Other loops in the repo (training loops over dataloaders in cells 8 and 9, `os.walk` in cell 0) are standard iteration over batches/files and cannot be replaced by matrix operations.",nlp,20,ayanematsuuchi,FAIL,0.88,0.85,"[/evidence/artifacts/cell4_text_cleaning.py:1-24] - Shows `train_df['text'].apply(clean_text_for_bert)` and `test_df['text'].apply(clean_text_for_bert)` applying a Python function row-by-row for URL removal, HTML tag removal, and emoji removal, which can all be done with vectorized `Series.str.replace(..., regex=True)` operations.

[/evidence/artifacts/cell7_tokenization.py:6-25] - Shows the `encode_texts` function with an explicit `for text in texts:` loop calling `tokenizer.encode_plus()` for each individual text, collecting results into lists and concatenating. This should use `tokenizer.batch_encode_plus(texts, ...)` to process all texts at once and return batched tensors directly.",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,7,15
,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).","The repository fails the test case ""Reported metrics use the correct split(s) and the exact definitions claimed"" for multiple concrete reasons:

1. **No accuracy metric is computed or reported despite being claimed**: Cell 17 (lines 14-22) declares intent to compute test accuracy (comment: ""テストデータでの正解率を求める"") and initializes `epoch_corrects = 0`, but this variable is NEVER incremented or used anywhere in the code. The evaluation loop processes predictions but never compares them to ground truth labels.

2. **The only reported metric (train_loss) uses an incorrect definition**: In Cell 13 (line 28), `train_loss += loss.item()` accumulates a SUM of per-batch loss values rather than computing an averaged loss. Cell 14 prints this raw sum. This is not a standard or well-defined metric.

3. **Split definitions are mathematically broken**: Cell 12 (lines 16-24) sets `train_size = int(1.0 * len(dataset))` which equals the full dataset size, leaving `val_size = 0` and `test_size = 0`. The `random_split(dataset, [N, 0, 0])` allocates all training data to train_dataset with zero samples for val and test.

4. **Test evaluation uses Kaggle test set without ground truth**: Cell 15 (lines 6-19) recreates `test_dataloader` using the Kaggle test set whose labels are all set to 0 (`test_data[""target""] = 0` in Cell 8, line 2). This means no meaningful accuracy can be computed against ground truth.

5. **The prediction output is saved but never evaluated**: Cell 17 (lines 49-54) saves predicted labels to DataFrames (`predf`, `accuracy_df`), but Cell 18 only concatenates predictions with IDs for submission — no evaluation metric is ever computed.

The calibration case notes confirm this pattern: ""Averaging per-batch accuracies is not the standard definition of overall accuracy, which should be total correct divided by total samples."" In this repo, the situation is even worse — NO accuracy is computed at all.",nlp,20,c612335042,FAIL,0.92,0.9,"[/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:12:16-24] (train_size = 1.0 * len(dataset) leaving val_size=0, test_size=0), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:12:25-28] (random_split with [N, 0, 0] allocating 0 to val and test), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:13:28] (train_loss += loss.item() as raw sum, not averaged), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:14:8-9] (print(train_) reports only the summed train loss), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:17:14] (comment ""テストデータでの正解率を求める"" claiming to compute accuracy), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:17:22] (epoch_corrects = 0 initialized but never incremented or used), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:17:25-54] (evaluation loop computes predictions but never compares to labels or computes accuracy), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:18:1-3] (only concatenates predictions to submission CSV, no metric computed), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:8:2] (test_data[""target""] = 0 creates fake all-zero labels), [/kaggle/repo/fork-of-nlptweet/fork-of-nlptweet.ipynb:15:6-19] (test_dataloader recreated using Kaggle test set with fake labels).",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,11,6
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The notebook does not set any random seeds (no random.seed, torch.manual_seed, or np.random.seed calls) and does not enable deterministic algorithm settings (no torch.use_deterministic_algorithms or torch.backends.cudnn.deterministic). The random_predict function uses random.sample() without a seed, and train_test_split is called without random_state. Without these settings, repeated evaluations on GPU are not guaranteed to produce identical accuracy values due to non-deterministic floating-point behavior in GPU operations and random sampling.",nlp,20,clayton21,FAIL,0.71,0.62,"- [/kaggle/repo/vanilla-transformer-encoder-pytorch/vanilla-transformer-encoder-pytorch.ipynb:2] - train_test_split called without random_state parameter, introducing non-determinism in data splitting
- [/kaggle/repo/vanilla-transformer-encoder-pytorch/vanilla-transformer-encoder-pytorch.ipynb:8] - random_predict function uses random.sample(list(val_loader), num_samples) without any random seed being set
- [/kaggle/repo/vanilla-transformer-encoder-pytorch/vanilla-transformer-encoder-pytorch.ipynb:0-6] - Full notebook reviewed; no random.seed(), torch.manual_seed(), np.random.seed(), torch.use_deterministic_algorithms(), or torch.backends.cudnn.deterministic settings found anywhere in the code
- [/kaggle/repo/vanilla-transformer-encoder-pytorch/vanilla-transformer-encoder-pytorch.ipynb:2] - val_loader created with shuffle=False which is correct, but this alone is insufficient for determinism without seed setting
- [/kaggle/repo/vanilla-transformer-encoder-pytorch/vanilla-transformer-encoder-pytorch.ipynb:6] - validate_model uses model.eval() and torch.no_grad() but GPU floating-point non-determinism (e.g., in attention softmax, matrix multiplications, loss computation) is not addressed",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,12,12
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The test case requires that either the training dataloader shuffles or the training dataset is shuffled for training, while val/test do not shuffle. The repository's training DataLoader (`loader_train = torch.utils.data.DataLoader(data_train, batch_size=32, num_workers=2)`) has no `shuffle` parameter set, which defaults to `shuffle=False` in PyTorch. The custom dataset class `Keyword_Dataset_formatter` also does not implement any shuffling mechanism. A comprehensive text search confirmed zero occurrences of the word ""shuffle"" anywhere in the notebook. The validation DataLoader correctly does not shuffle (no `shuffle=True`), but the training side fails the shuffling requirement entirely.",nlp,20,hanifalirsyad,FAIL,0.93,0.91,"- [/kaggle/repo/keyword-extraction-and-ner-tagging-spacy/keyword-extraction-and-ner-tagging-spacy.ipynb:25] Cell 25 defines `loader_train = torch.utils.data.DataLoader(data_train, batch_size=32, num_workers=2)` with no `shuffle` parameter (defaults to False). The validation loader is defined similarly with no shuffle.
- [/kaggle/repo/keyword-extraction-and-ner-tagging-spacy/keyword-extraction-and-ner-tagging-spacy.ipynb:24] Cell 24 defines the `Keyword_Dataset_formatter` class with an `__getitem__` method that returns data by index without any shuffling mechanism.
- [/kaggle/repo/keyword-extraction-and-ner-tagging-spacy/keyword-extraction-and-ner-tagging-spacy.ipynb:27] Cell 27 shows the training loop iterating over `loader_train` and validation loop over `loader_val`, with no shuffling-related code.
- [/kaggle/repo/keyword-extraction-and-ner-tagging-spacy/keyword-extraction-and-ner-tagging-spacy.ipynb:25] The `train_test_split` calls use `random_state=42` which is for deterministic splitting, not for training-time shuffling.
- No test DataLoader is defined in the notebook (only `data_test = Keyword_Dataset_formatter(df_test)` is created without a corresponding DataLoader wrapper).
- Exhaustive text search of the entire notebook found zero occurrences of the word ""shuffle"" or ""random"" (outside of `train_test_split`'s `random_state` parameter).",results\kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,15,11
