audited_outcome,test_prompt,reason,dataset,examples,repo_name,verdict,case_score,evidence_strength,evidence,result_file,row_index,property_index
,"Training loss generally decreases during training and plateaus within the number of epochs used (if no loss is logged, then add logging to check this).","The test requires that training loss generally decreases and plateaus, and explicitly states ""(if no loss is logged, then add logging to check this)."" The notebook's `fit` function (cell 24) computes the loss with `loss = error_func(output, y_batch)` and uses it for backpropagation with `loss.backward()`, but never logs, prints, tracks, or stores the loss value anywhere. The only print statement in the training loop reports accuracy, not loss. No other cell in the notebook logs or tracks loss. There are no saved training logs, CSV files, or output artifacts containing loss data. Because no loss is logged and no mechanism to add logging exists, the property cannot be verified and the requirement to add logging if loss isn't logged is not satisfied.",titanic,20,shadowhat,FAIL,0.85,0.85,"[/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:24] - The `fit` function (source code in cell 24) shows that `loss = error_func(output, y_batch)` is computed and `loss.backward()` is called, but there is no `print(loss)`, `loss_list.append(loss)`, or any other loss logging/tracking code. The only print statement outputs accuracy: `print('Epoch : {} [{}/{}]\t Accuracy:{:.3f}%'.format(epoch, ...))`. [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:25] - The `fit` call in cell 25 has no captured outputs in the saved notebook (all cells have `execution_count=None` and empty `outputs`), confirming no loss data was recorded.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,31,10
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The repository does not set any random seeds (torch.manual_seed, np.random.seed) or deterministic algorithm settings (torch.use_deterministic_algorithms, torch.backends.cudnn.deterministic) anywhere in the notebook. Without these settings, there is no guarantee that running model evaluation multiple times will produce the same accuracy. While the evaluation code itself uses model.eval() and processes a fixed tensor (no shuffling or augmentation during eval), the training loop uses shuffle=True without any seed, and there are no deterministic framework settings. On GPU platforms, CuDNN non-determinism in matrix operations can also cause slight differences in predictions between runs. The property requires that accuracy be deterministic across repeated evaluations without retraining, and the code provides no mechanism to ensure this.",titanic,20,shadowhat,FAIL,0.71,0.62,"- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 2] - Imports torch, numpy but no random seed is set after imports.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 19] - Training DataLoader created with `shuffle=True` without any seed argument.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 24] - Training function `fit()` uses `torch.optim.Adam` with default initialization and no seed set.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 27] - Evaluation function `evaluate()` calls `model.eval()` and iterates over a tensor without a DataLoader, which is deterministic in approach, but there are no deterministic algorithm settings.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 22] - MLP model uses only Linear + ReLU + log_softmax, no dropout, but no `torch.use_deterministic_algorithms(True)` or `torch.backends.cudnn.deterministic = True` is set.
- No cell in the notebook contains `torch.manual_seed`, `np.random.seed`, `torch.use_deterministic_algorithms`, or `torch.backends.cudnn.deterministic` — verified by full-text search of all notebook cells.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,31,12
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository contains clear instances of Python-level for loops where matrix/batched operations could implement the same logic more efficiently. The most significant violation is in the `evaluate()` function (cell 27) which iterates over each sample in a 2D tensor one at a time, calling `unsqueeze(0)` and `model(data)` individually, then concatenating results with `torch.cat()`. This entire loop is replaceable by a single matrix forward pass: `model(test_data.float())` would process all samples simultaneously, leveraging the MLP's batched `nn.Linear` matrix multiplications. Additionally, the `TitanicDataset.__getitem__` (cell 18) uses row-by-row `iloc[idx,...]` indexing that could be replaced by pre-computed tensor indexing. These are concrete violations matching the calibration note pattern (audit note 6, 18).",titanic,20,shadowhat,FAIL,0.89,0.87,"- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 27] - The `evaluate()` function uses `for i, data in enumerate(test_data):` to iterate per-sample, calling `data.unsqueeze(0)` then `model(data)` for each individual sample, concatenating results with `torch.cat`. This processes samples one-by-one when the 2D tensor `test_data` (shape `(n_samples, 7)`) could be passed directly to the model in a single forward pass: `model(test_data.float())` would produce all `(n_samples, 2)` predictions at once using batched matrix operations internally.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 29] - Shows `test_data = torch.FloatTensor(df_test2.to_numpy())` confirming test_data is a 2D tensor that can be fed as a batch.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 18] - The `TitanicDataset.__getitem__` uses `self.raw_data.iloc[idx,1:]` for row-by-row extraction; could be replaced by pre-converted tensors `self.x[idx]`, `self.y[idx]`.
- [/kaggle/repo/exercise-titanic/exercise-titanic.ipynb:cell 22] - The MLP model uses `nn.Linear` layers which are inherently matrix operations (weight matrix × input), confirming the model supports batched processing natively.
- [/evidence/artifacts/analysis.md] - Detailed analysis with proposed matrix-based replacements.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,31,15
,The model can overfit a single (or tiny) batch to near-zero loss.,"The repository's training code has no batching mechanism and is hardcoded to process the entire training set at once. The `train_model` function calls `one_epoch`, which always uses the full `trn_indep` and `trn_dep` tensors. There is no DataLoader, no mini-batch iteration, and no way to pass a subset of data to the training loop. This means the model cannot demonstrate overfitting a single or tiny batch to near-zero loss, as required by the test. The model functions (calc_preds, calc_loss) are theoretically capable of operating on any batch size, but the training infrastructure (`one_epoch`, `train_model`) is explicitly hardcoded to use the full training dataset, preventing any demonstration of tiny-batch overfitting.",titanic,20,snjysbu,FAIL,0.78,0.8,"1. **No batching mechanism**: The training loop (`train_model` → `one_epoch`) is hardcoded to use the full training set (`trn_indep`, `trn_dep`). There's no `DataLoader`, mini-batch iteration, or any mechanism to process data in batches.

2. **Hardcoded training data**: `one_epoch` function (cell 80) always uses `trn_indep` and `trn_dep` - global variables set to the full training split. These are not parameters that can be changed.

3. **No code path for tiny-batch training**: `train_model` (cell 83) calls `one_epoch` in a loop, and `one_epoch` processes the entire training set at once. There's no way to pass a different batch size or subset of data.

4. **The calibration note aligns**: ""The notebook has a concrete syntax error in a training path, so the repo cannot run as-is to demonstrate tiny-batch overfitting."" While I didn't find actual syntax errors (the `?` and `!` are Jupyter magics), the core point stands - the repo's training infrastructure cannot demonstrate tiny-batch overfitting.

The model architecture (neural network) is expressive enough, but the training infrastructure doesn't support the required capability.



VERDICT: FAIL
CASE_SCORE: 0.78
EVIDENCE_STRENGTH: 0.80
REASON: The repository's training code has no batching mechanism and is hardcoded to process the entire training set at once. The `train_model` function calls `one_epoch`, which always uses the full `trn_indep` and `trn_dep` tensors. There is no DataLoader, no mini-batch iteration, and no way to pass a subset of data to the training loop. This means the model cannot demonstrate overfitting a single or tiny batch to near-zero loss, as required by the test. The model functions (calc_preds, calc_loss) are theoretically capable of operating on any batch size, but the training infrastructure (`one_epoch`, `train_model`) is explicitly hardcoded to use the full training dataset, preventing any demonstration of tiny-batch overfitting.
EVIDENCE: [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:80-80] - `def one_epoch(coeffs, lr):` hardcodes usage of `trn_indep, trn_dep` (global variables, full training set); [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:83-83] - `def train_model(epochs=30, lr=0.01):` calls `one_epoch(coeffs, lr=lr)` without any batching; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:55-55] - `calc_loss` function computes mean loss over whatever data is passed but has no batching logic; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:77-77] - data is split into `trn_indep, val_indep` using RandomSplitter, but only the full training split is ever used for training. No code anywhere in the notebook implements mini-batch training, DataLoaders, or any mechanism to slice data into batches for training.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,32,9
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The test case requires that either the training dataloader shuffles or the training dataset is shuffled for training (with val/test not shuffling). In this repository, there is no dataloader at all (no PyTorch DataLoader, no Sampler, no batch iteration) and no shuffling of the training data. The training code processes the entire training set in a single forward/backward pass per epoch without any shuffling. The `one_epoch` function (Cell 80) computes loss over all training samples at once using `calc_loss(coeffs, trn_indep, trn_dep)`, and the training loop (Cell 83) simply iterates over epochs calling `one_epoch`. The `RandomSplitter` creates a random subset for training vs validation but does not shuffle within the training set. There is zero code for shuffling (no `shuffle=True`, no `random.shuffle`, no `Dataset`/`DataLoader` with sampler). This directly violates the requirement that training data be shuffled.",titanic,20,snjysbu,FAIL,0.93,0.91,"[/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:72-77] Cell 72 uses `RandomSplitter(seed=42)` to split the dataframe into training/validation indices. Cell 77 indexes the full tensor `t_indep` and `t_dep` using these split indices to create `trn_indep`, `trn_dep`, `val_indep`, `val_dep` — preserving the order of indices from the split. [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:80] The `one_epoch` function computes loss over the entire training set at once: `loss = calc_loss(coeffs, trn_indep, trn_dep)` with no shuffling or batching. [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:83] The `train_model` function simply loops over epochs calling `one_epoch` with no shuffling mechanism. [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:96] The `acc` function evaluates on validation data without shuffling. No shuffle-related code exists anywhere in the notebook (verified by searching for shuffle, DataLoader, Sampler, Dataset, random.shuffle, random.sample — zero matches). [/evidence/artifacts/training_analysis.txt]",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,32,11
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test property requires that the repository demonstrate that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. After a thorough analysis of the notebook (prac6-task-1.ipynb), the code contains no label randomization, shuffling, permutation, or noise injection whatsoever. The accuracy function `acc(coeffs)` at cell 97 only evaluates predictions against the original (non-randomized) labels. There is no test, sanity check, or validation that would verify the model is not simply memorizing the label distribution or achieving performance through spurious correlations. The only uses of ""random"" in the code relate to random weight initialization (torch.rand) and random train/val splitting (RandomSplitter), not label randomization. The property is not satisfied because the code does not include any mechanism to test that accuracy would collapse when labels are randomized.",titanic,20,spyrospolemis,FAIL,0.91,0.88,"[/kaggle/repo/prac6-task-1/prac6-task-1.ipynb:73-78 (data splitting with RandomSplitter, no label randomization), /kaggle/repo/prac6-task-1/prac6-task-1.ipynb:97 (acc function evaluates only against original val_dep labels), /kaggle/repo/prac6-task-1/prac6-task-1.ipynb:42-44 (random weight initialization only, torch.rand for coefficients), /kaggle/repo/prac6-task-1/prac6-task-1.ipynb:91 (t_dep = tensor(df.Survived) - original labels used without any permutation or noise)]",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,33,7
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository does not shuffle the training dataset during training. The notebook uses full-batch gradient descent where the `one_epoch` function computes loss over the entire `trn_indep` tensor in its original order (cell 85). There is no `DataLoader`, no `shuffle=True` parameter, and no random reordering of training data between epochs. This violates the requirement that ""training dataloader shuffles or training dataset is shuffled for training."" The validation and test data correctly do not shuffle, but the training data also doesn't shuffle, which fails the property.",titanic,20,urbanspr1nter,FAIL,0.93,0.91,"[
1. Cell 79 [/kaggle/repo/titanic-machine-learning-from-disaster/titanic-machine-learning-from-disaster.ipynb:79] - Uses `RandomSplitter(seed=42)` for train/val split, which returns index arrays but does not shuffle training data within the split.
2. Cell 82 [/kaggle/repo/titanic-machine-learning-from-disaster/titanic-machine-learning-from-disaster.ipynb:82] - Training tensors are created by indexing with split indices: `trn_indep, val_indep = t_indep[trn_split], t_indep[val_split]`. No shuffling occurs.
3. Cell 85 [/kaggle/repo/titanic-machine-learning-from-disaster/titanic-machine-learning-from-disaster.ipynb:85] - The `one_epoch` function uses the entire training set at once: `loss = calc_loss(coeffs, trn_indep, trn_dep)`. No shuffling or batching is performed.
4. Cell 86 [/kaggle/repo/titanic-machine-learning-from-disaster/titanic-machine-learning-from-disaster.ipynb:86] - The `train_model` function iterates epochs but uses the same unshuffled `trn_indep`/`trn_dep` each time.
5. No `shuffle`, `DataLoader`, `sampler`, or `batch` keywords found anywhere in the notebook (confirmed via grep).
]",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,34,11
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The notebook contains explicit Python loops in the neural network forward pass that could be replaced with matrix operations. Specifically, Cell 128 uses a `for i, l in enumerate(layers)` loop to iterate through each layer with `res = res @ l + consts[i]` and an `if i != n-1:` guard to apply `F.relu(res)`. Since the network architecture is fixed (2 hidden layers defined by `hiddens = [10, 10]` in Cell 127), this loop can be directly replaced with explicit matrix multiplication operations. The same computation can be achieved as: `res = indeps @ l1 + c1; res = F.relu(res); res = res @ l2 + c2; return torch.sigmoid(res)`, eliminating the Python loop entirely. Additionally, the gradient update loops in Cells 121 and 129 (`for layer in coeffs` / `for layer in layers + consts`) iterate over parameter lists applying `.sub_()` and `.zero_()` to each tensor individually, which could be restructured using tensor concatenation for vectorized updates. The training epoch loop in Cell 86 (`for i in range(epochs)`) is not a violation as it represents fundamental sequential gradient descent iterations that cannot be replaced with matrix operations.",titanic,20,urbanspr1nter,FAIL,0.65,0.7,"The notebook at /kaggle/repo/titanic-machine-learning-from-disaster/titanic-machine-learning-from-disaster.ipynb contains the following violating code:

1. Cell 127 (forward pass initialization) defines the fixed architecture:
   - `hiddens = [10, 10]` - exactly 2 hidden layers
   - `layers = [(torch.rand(sizes[i], sizes[i + 1]) - 0.3) / sizes[i + 1] * 4 for i in range(n - 1)]` - creates 3 weight matrices
   - `consts = [(torch.rand(1)[0] - 0.5) * 0.1 for i in range(n - 1)]` - creates 3 bias terms

2. Cell 128 (forward pass function) contains the loop that should be replaced:
   - `def calc_preds(coeffs, indeps):`
   - `layers, consts = coeffs`
   - `n = len(layers)`
   - `res = indeps`
   - `for i, l in enumerate(layers):` - **loop iterating over layers**
   - `    res = res @ l + consts[i]`
   - `    if i != n- 1:` - **conditional control flow**
   - `        res = F.relu(res)`
   - `    return torch.sigmoid(res)`

   Matrix operation replacement:
   ```python
   def calc_preds(coeffs, indeps):
       layers, consts = coeffs
       l1, l2 = layers
       c1, c2 = consts
       res = indeps @ l1 + c1
       res = F.relu(res)
       res = res @ l2 + c2
       return torch.sigmoid(res)
   ```

3. Cell 121 (gradient update for 2-layer NN):
   - `def update_coeffs(coeffs, lr):`
   - `    for layer in coeffs:` - **loop over parameters**
   - `        layer.sub_(layer.grad * lr)`
   - `        layer.grad.zero_()`

4. Cell 129 (gradient update for deep NN):
   - `def update_coeffs(coeffs, lr):`
   - `    layers, consts = coeffs`
   - `    for layer in layers + consts:` - **loop over parameters**
   - `        layer.sub_(layer.grad * lr)`
   - `        layer.grad.zero_()`

The training epoch loop in Cell 86 (`for i in range(epochs)`) is NOT a violation as it represents fundamental sequential gradient descent iterations that are inherently iterative and cannot be replaced with matrix operations.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,34,15
,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).","The PyTorch CNN training code in cell 64 computes test accuracy by averaging per-batch accuracies (using `accuracy += torch.mean(equals.type(torch.FloatTensor))` then dividing by `len(test_loader)`), rather than computing the standard overall accuracy definition of total correct predictions divided by total samples. Similarly, the PyTorch ANN training in cell 39 reports only the last batch's accuracy as the epoch's training accuracy instead of computing overall epoch accuracy. The calibration note confirms this pattern: ""Averaging per-batch accuracies is not the standard definition of overall accuracy, which should be total correct divided by total samples."" This is a concrete, independently verifiable metric definition error.",titanic,20,utcarshagrawal,FAIL,0.88,0.87,"[/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:64 (cell index 64, lines containing accuracy computation in validation loop: `accuracy = 0`, `accuracy += torch.mean(equals.type(torch.FloatTensor))`, `accuracy/len(test_loader)`); /kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:39 (cell index 39, lines containing `num_right = np.sum(labels.data.numpy() == Y_train[start:end])`, `train_acc_plot.append((num_right / len(Y_train[start:end])))`)]",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,35,6
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository violates the requirement that validation/test data should not be shuffled. In Cell 52 of the notebook, the `test_loader` is explicitly created with `shuffle = True`, which is the same DataLoader that is iterated over during the training/validation loop in Cell 64. While the training loader correctly uses `shuffle = True`, the test loader should have `shuffle = False` to ensure deterministic, ordered evaluation. The `submission_loader` correctly uses `shuffle = False`, confirming the intent to have non-shuffled data for non-training purposes.",titanic,20,utcarshagrawal,FAIL,0.93,0.91,"[/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:52] - Cell 52 contains the direct evidence showing both `train_loader` and `test_loader` are created with `shuffle = True`. The relevant lines are:
- `train_loader = torch.utils.data.DataLoader(train, batch_size = batch_size, shuffle = True)`
- `test_loader = torch.utils.data.DataLoader(test, batch_size = batch_size, shuffle = True)`

[/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:64] - Cell 64 shows the `test_loader` being used during evaluation inside the training loop, iterating over `for images, labels in test_loader:` which confirms this shuffled DataLoader is actively used for validation/testing.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,35,11
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The notebook does not set any random seeds or deterministic settings. A comprehensive search of all code cells in the notebook confirms the complete absence of torch.manual_seed(), np.random.seed(), random.seed(), torch.backends.cudnn.deterministic, torch.use_deterministic_algorithms, and CUBLAS_WORKSPACE_CONFIG. Additionally, the test DataLoader (test_loader) is created with shuffle=True in cell 52, which means the evaluation data order varies across runs. Combined with GPU operations (cuda() used in cell 64) and no deterministic floating-point settings, repeated evaluations are not guaranteed to produce the same accuracy value. The models contain Dropout(p=0.5) layers, and while model4.eval() is called during evaluation to disable dropout, the lack of deterministic GPU settings means floating-point reductions (sums/means) in the evaluation loop can produce slightly different results across runs.",titanic,20,utcarshagrawal,FAIL,0.71,0.62,"- [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:Cell 52] test_loader defined with shuffle=True: `torch.utils.data.DataLoader(test, batch_size = batch_size, shuffle = True)` - no seed provided to DataLoader.
- [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:Cell 64] GPU evaluation loop with `cuda()` calls and no deterministic settings: uses `images.cuda()`, `labels.cuda()`, `model4.eval()` but no `torch.backends.cudnn.deterministic`.
- [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:Cell 58] CNN model uses Dropout(p=0.5): `self.classifier = nn.Sequential(nn.Dropout(p = 0.5), ...)` - multiple dropout layers present.
- [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:Full notebook] Confirmed no random.seed, torch.manual_seed, np.random.seed, cudnn.deterministic, use_deterministic_algorithms, or CUBLAS_WORKSPACE_CONFIG anywhere in the entire notebook.
- [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:Cell 64] Accuracy computed as `accuracy += torch.mean(equals.type(torch.FloatTensor))` then divided by `len(test_loader)` - the averaging happens across GPU parallel operations without deterministic guarantees.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,35,12
,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.","The repository exhibits inconsistent device handling across its PyTorch codepaths. The ANN PyTorch model (model2) is never moved to any device - it stays on CPU, and its input tensors are always created as CPU tensors via `torch.FloatTensor()` and `torch.LongTensor()` with no device placement. Meanwhile, the CNN PyTorch model (model4) uses hard-coded `.cuda()` calls conditionally on `torch.cuda.is_available()`. There is no shared device configuration (e.g., a `device = torch.device('cuda' if torch.cuda.is_available() else 'cpu')` variable used consistently with `.to(device)`), and no explicit dtype policy. This creates implicit CPU<->GPU transfer risk depending on runtime GPU availability, as different models take different codepaths.",titanic,20,utcarshagrawal,FAIL,0.81,0.74,[/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:cell_39] ANN PyTorch training loop uses `Variable(torch.FloatTensor(X_train[start:end]))` and `Variable(torch.LongTensor(Y_train[start:end]))` — inputs are always CPU tensors. `model2` is never moved to GPU (no `.cuda()` or `.to(device)` call). [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:cell_64] CNN PyTorch model uses `if torch.cuda.is_available(): model4 = model4.cuda()` and `if torch.cuda.is_available(): images = images.cuda()` — hard-coded `.cuda()` with conditional availability check. [/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:cell_69] Inference function `make_prediction()` uses `if torch.cuda.is_available(): images = images.cuda()` — same hard-coded `.cuda()` pattern. No shared device variable or dtype policy exists anywhere in the notebook.,results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,35,13
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository contains a clear violation of the property. In the data preparation code (cell 21 of the notebook), `df1['Family'].apply(lambda x : 0 if x>1 else 1)` is a Python-level per-row iteration that can be directly replaced by the vectorized pandas/numpy operation `df1['Alone'] = (df1['Family'] > 1).astype(int)` or `np.where(df1['Family'] > 1, 0, 1)`. This is directly analogous to the calibration case #6 where `Series.apply(clean_text)` was flagged as replaceable by vectorized `Series.str` operations. The other loops in the repo (Cells 18, 39, 64) are plotting loops and standard neural network training loops that cannot be replaced by matrix operations.",titanic,20,utcarshagrawal,FAIL,0.76,0.79,"[/kaggle/repo/keras-vs-pytorch-a-perfect-guide/keras-vs-pytorch-a-perfect-guide.ipynb:cell_21] - Data preparation cell containing `df1['Alone'] = df1['Family'].apply(lambda x : 0 if x>1 else 1)` on approximately line 341-375 of the cell source. This line applies a Python lambda function row-by-row to the Family column, which is a non-vectorized loop that computes a boolean comparison. The exact same result can be achieved with the vectorized operation `df1['Alone'] = (df1['Family'] > 1).astype(int)` which uses numpy boolean masking and type casting, or equivalently `np.where(df1['Family'] > 1, 0, 1)`. [/evidence/artifacts/analysis.md] - Analysis documenting the violation and the vectorized replacement.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,35,15
,"No leakage from test to train/val sets. If there is any model selection or hyperparameter tuning, then it uses val only.","The repository exhibits two clear violations of the ""no leakage from test to train/val sets"" property:

1. **Test-to-train data leakage via combined preprocessing**: The notebook concatenates the train and test datasets into a single dataframe (`df = pd.concat([train, test], sort=True)` in cell 8), then performs preprocessing on the combined data. Specifically, the FillNA function computes medians on the entire combined dataset (`X[num].fillna(X[num].median())`) to fill missing values, and the Decoder fits a OneHotEncoder on the entire combined dataset. This means test data statistics leak into the training features.

2. **Model selection uses training accuracy instead of a held-out validation set**: In the ""Tuned models"" section (cell 24), models are trained and evaluated using training data only. Model selection/evaluation is based on `accuracy_score(y, y_pred)` where both `y` and `y_pred` come from the training set (`est.fit(X, y)` followed by `est.predict(X)`). There is no validation split used for any model selection or hyperparameter tuning. The GridSearchCV code (which uses cross-validation on training data only) exists but is completely commented out.",titanic,20,uyangas,FAIL,0.91,0.89,"[/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:8] (data combination: `pd.concat([train, test])`), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:5] (FillNA uses `X[num].fillna(X[num].median())` on combined data; Decoder fits OneHotEncoder on combined data), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:16] (SelectCol splits by Survived column after combined preprocessing), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:24] (model selection uses training accuracy only: `accuracy_score(y, y_pred)` where y_pred = est.predict(X))",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,36,0
,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).","The reported metrics in the notebook use the wrong data split. In the active code (Cell 24), accuracy is computed on the training set rather than the test set: `y_pred = est.predict(X)` predicts on training features `X`, and `accuracy_score(y, y_pred)` computes accuracy against training labels `y`. The model's performance on the test set (`test_data`) is only saved to CSV files for submission but never evaluated with any metric. Additionally, the MLP section (Cell 33) computes per-batch accuracy averaging (`train_accuracy += torch.mean(equals)`), which is not the standard definition of overall accuracy (total correct divided by total samples), even though it happens to be mathematically equivalent when all batches are uniform size. The scoring parameter `f1_micro` is defined but not used in the main evaluation code.",titanic,20,uyangas,FAIL,0.91,0.89,"[/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:1-4] (imports accuracy_score from sklearn.metrics), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:190-215] (Cell 24: `y_pred = est.predict(X)` where X is training data, followed by `accuracy.append(accuracy_score(y, y_pred))` computing accuracy on training data, and `test_data` predictions only saved to CSV without evaluation), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:254-280] (Cell 33: MLP section with per-batch accuracy accumulation `train_accuracy += torch.mean(equals.type(torch.FloatTensor))` instead of computing total correct over total samples), [/kaggle/repo/titanic-tree-models-multi-layer-perceptron/titanic-tree-models-multi-layer-perceptron.ipynb:165-170] (definition of `scoring = 'f1_micro'` which is never used in the actual evaluation code)",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20.jsonl,36,6
