examples,threshold,dataset,repo_name,source_repo_path,injected_repo_path,row_index,property_index,property_id,ground_truth_label,prediction,qwen_correctness,error_type,case_score,property,ground_truth_violation_description,reason,evidence,result_file
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000018_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,18,6,kaggle_p6,0,1,wrong,FP,0.93,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The repository has multiple concrete violations of the test case ""Reported metrics use the correct split(s) and the exact definitions claimed."" There are two critical issues: (1) The ""test/validation"" metrics are computed on the wrong split — the validation dataframe is overwritten to equal the training dataframe (line 46: `val_df = train_df`), so metrics labeled as ""test"" or ""validation"" are actually computed on training data. (2) The reported test accuracy is not the actual model prediction accuracy at all — the real evaluation result from `attention_model.evaluate(val_dataset)` is captured in `test_accu` on line 86, but then immediately overwritten with the baseline majority-class accurac...","[/kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:46-46] Line 46: `val_df = train_df` — overwrites the validation split with the training split, so all downstream ""test"" metrics use training data. [/kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:83-89] Lines 83-86: `result_test = attention_model.evaluate(val_dataset)` followed by `test_loss, test_accu, test_auc = result_test` captures actual model evaluation, but lines 88-89: `baseline_accu = val_df['level'].value_counts(normalize=True).max()` and `test_accu = baseline_accu` discard the real accuracy and replace it with baseline majority-class accuracy. [/kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ip...",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000018_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,18,8,kaggle_p8,1,0,wrong,FN,0.0,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","cnn-based-detection-of-diabetic-retinopathy/cnn-based-detection-of-diabetic-retinopathy.ipynb: Training loop reuses train_df for validation, creates unused randomized labels, disables shuffle for training, shuffles validation, runs only 1 epoch, and overwrites validation accuracy with baseline (p0, p7, p10, p11, p8).","/no_think Here is the test case and the repository to evaluate: Test: The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in t...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000019_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,19,7,kaggle_p7,0,1,wrong,FP,0.92,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,,"The test requires that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. This property would be demonstrated by code that explicitly permutes/shuffles labels and evaluates accuracy on the validation split. The notebook contains zero code that randomizes, permutes, shuffles, or introduces noise to labels for an evaluation diagnostic. The MajorityClassModel in Cell 61 is not a label-randomization test—it's a different baseline that always predicts the majority class. Additionally, the MajorityClassModel evaluation uses `DatasetType.Train` (Cell 61), not the validation set as required by the test. There is no label randomization experiment a...","[/kaggle/repo/diabetic-retinopathy-with-resnet50-oversampling.ipynb:61] MajorityClassModel is evaluated with DatasetType.Train (not validation), and it predicts the majority class—it does not randomize labels. [/kaggle/repo/diabetic-retinopathy-with-resnet50-oversampling.ipynb:1-66] Full notebook review confirms no label randomization, permutation, or noise injection anywhere in the code. The only shuffle found is `df.sample(frac=1)` (Cell 7) which shuffles the full dataframe (images + labels together), not labels independently.",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000019_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,19,8,kaggle_p8,1,0,wrong,FN,0.0,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","Injected for kaggle_p8. Injected data leakage via oversampling with validation data, added path-derived features and model wrappers, forced device mismatch, froze layers, inflated learning rates, oversampled before split, and replaced the trained model with a majority-class predictor while evaluating on the training split.","/no_think Here is the test case and the repository to evaluate: Test: The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in t...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000019_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,19,9,kaggle_p9,1,0,wrong,FN,0.0,The model can overfit a single (or tiny) batch to near-zero loss.,"Injected for kaggle_p9. Injected data leakage via oversampling with validation data, added path-derived features and model wrappers, forced device mismatch, froze layers, inflated learning rates, oversampled before split, and replaced the trained model with a majority-class predictor while evaluating on the training split.","/no_think Here is the test case and the repository to evaluate: Test: The model can overfit a single (or tiny) batch to near-zero loss. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calibration_case_score=0....",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,siddheshshelke,data\kaggle\kaggle-diabetic\siddheshshelke,synth-data\injected\repos\ml-bugs\000020_siddheshshelke\gan-data-generation-drd,20,2,kaggle_p2,1,0,wrong,FN,0.0,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","Injected for kaggle_p2. Injected data-handling, evaluation, and training-loop modifications in the notebook to create targeted failures (augmentation leakage, shuffled test loader, class-imbalance sampler applied to val, path-derived features, non-deterministic evaluation, and ineffective overfit check).","/no_think Here is the test case and the repository to evaluate: Test: Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable). Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is c...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,siddheshshelke,data\kaggle\kaggle-diabetic\siddheshshelke,synth-data\injected\repos\ml-bugs\000020_siddheshshelke\gan-data-generation-drd,20,6,kaggle_p6,0,1,wrong,FP,0.92,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The repository violates the test case on multiple fronts. The accuracy metric is (1) computed on the training split rather than a held-out validation/test split (Cell 5 sets `dataloader = train_loader` and Cell 17 calls `evaluate_discriminator(dataloader)`), and (2) uses an incorrect definition — it averages per-batch accuracies instead of computing total correct divided by total samples, and moreover compares predictions against a hardcoded tensor of ones (not actual ground truth labels), making every batch accuracy trivially 1.0 and rendering the reported ""model_acc"" metric meaningless.","[Evidence of violations documented in /evidence/artifacts/analysis.txt, with direct citations to the notebook source code in /kaggle/repo/gan-data-generation-drd.ipynb] 1. WRONG SPLIT: In Cell 5 (/kaggle/repo/gan-data-generation-drd.ipynb, data loading section), `dataloader = train_loader` assigns the training dataloader. In Cell 17 (/kaggle/repo/gan-data-generation-drd.ipynb, evaluation section), `model_acc = evaluate_discriminator(dataloader)` passes this training dataloader to the evaluation function — the metric is computed on training data, not a held-out split. 2. WRONG DEFINITION (per-batch averaging): Cell 17 computes `accs.append((preds == torch.ones_like(preds)).float().mean().item...",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,siddheshshelke,data\kaggle\kaggle-diabetic\siddheshshelke,synth-data\injected\repos\ml-bugs\000020_siddheshshelke\gan-data-generation-drd,20,9,kaggle_p9,1,0,wrong,FN,0.0,The model can overfit a single (or tiny) batch to near-zero loss.,"Injected for kaggle_p9. Injected data-handling, evaluation, and training-loop modifications in the notebook to create targeted failures (augmentation leakage, shuffled test loader, class-imbalance sampler applied to val, path-derived features, non-deterministic evaluation, and ineffective overfit check).","/no_think Here is the test case and the repository to evaluate: Test: The model can overfit a single (or tiny) batch to near-zero loss. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calibration_case_score=0....",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000021_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,21,1,kaggle_p1,1,0,wrong,FN,0.0,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected data leakage, nondeterministic augmented validation, path-based feature usage, frozen-layer training, inefficient metric loops, and evaluation on non-held-out data in the training notebook.","/no_think Here is the test case and the repository to evaluate: Test: If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not ...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000021_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,21,6,kaggle_p6,0,1,wrong,FP,0.92,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The repository FAILS test case #8 because it reports metrics using incorrect data splits. Specifically, in cell 16, line 40 of the notebook, the validation dataframe is overwritten: `val_df = df` replaces the held-out validation split with the full dataset. This means all reported ""validation"" metrics (val_categorical_accuracy, val_loss, val_auc) are computed on the complete dataset rather than a held-out validation set. Additionally, the model uses `metrics=['categorical_accuracy','AUC']` where 'AUC' defaults to binary AUC despite being a 5-class multiclass problem, meaning the AUC metric definition is incorrect for the task. These are concrete, directly checkable violations of ""reported me...","[/evidence/artifacts/test8_evidence.txt, /kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:cell16:39-40 (val_df overwrite), /kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:cell14:43 (AUC metric definition), /kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:cell16:48 (test_datagen = train_datagen)]",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000021_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,21,11,kaggle_p11,0,1,wrong,FP,0.93,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,,"The repository has a direct violation of the property ""Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle."" The validation data generator uses `shuffle=True` explicitly. On line 345, `test_datagen.flow_from_dataframe(val_df, ..., shuffle=True)` creates a validation loader that shuffles the data. This `x_test_raw` generator (wrapped by `add_path_feature()`) is then passed as `validation_data=x_test` to `model.fit()` on line 382, meaning the model is trained with shuffled validation data. Additionally, on line 387, `attention_model.evaluate(x_test)` evaluates on this shuffled validation data. The property requires that validation and test data NO...","[/kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:344-345] — Line 344 shows training dataloader with `shuffle=True` (expected/acceptable). Line 345 shows validation dataloader: `x_test_raw = test_datagen.flow_from_dataframe(val_df, x_col=""path"", y_col=""level"", directory=""."", target_size=(256, 256), batch_size=32, class_mode='categorical', shuffle=True)` — the `val_df` (validation split) is loaded with `shuffle=True`, violating the requirement. [/kaggle/repo/cnn-based-detection-of-diabetic-retinopathy.ipynb:382] — Line 382 shows `validation_data=x_test` is passed to `attention_model.fit()`, where `x_test` is the wrapped version of `x_test_raw` (from line 366: `x_test = add_path_...",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000022_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,22,0,kaggle_p0,1,0,wrong,FN,0.0,"No leakage from test to train/val sets. If there is any model selection or hyperparameter tuning, then it uses val only.","Injected for kaggle_p0. Modified the training notebook to introduce data leakage, improper class balancing, augmentation on validation data, path-feature leakage, frozen parameters, randomized-label callback, incorrect random-label sanity check, flawed baseline computation, ineffective overfit check, CPU/GPU mismatch, and explicit Python looping in path construction.","/no_think Here is the test case and the repository to evaluate: Test: No leakage from test to train/val sets. If there is any model selection or hyperparameter tuning, then it uses val only. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optim...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000022_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,22,5,kaggle_p5,1,0,wrong,FN,0.0,No path/filename text is fed as a feature unless explicitly intended.,"Injected for kaggle_p5. Modified the training notebook to introduce data leakage, improper class balancing, augmentation on validation data, path-feature leakage, frozen parameters, randomized-label callback, incorrect random-label sanity check, flawed baseline computation, ineffective overfit check, CPU/GPU mismatch, and explicit Python looping in path construction.","/no_think Here is the test case and the repository to evaluate: Test: No path/filename text is fed as a feature unless explicitly intended. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calibration_case_scor...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000022_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,22,14,kaggle_p15,1,0,wrong,FN,0.0,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","Injected for kaggle_p15. Modified the training notebook to introduce data leakage, improper class balancing, augmentation on validation data, path-feature leakage, frozen parameters, randomized-label callback, incorrect random-label sanity check, flawed baseline computation, ineffective overfit check, CPU/GPU mismatch, and explicit Python looping in path construction.","/no_think Here is the test case and the repository to evaluate: Test: Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicit...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000023_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,23,1,kaggle_p1,1,0,wrong,FN,0.0,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected data loading, training, and evaluation changes in the main notebook to violate the specified Kaggle ML properties (e.g., data corruption, leakage, shuffling, frozen parameters, and metric misuse).","/no_think Here is the test case and the repository to evaluate: Test: If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not ...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000023_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,23,2,kaggle_p2,1,0,wrong,FN,0.0,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","Injected for kaggle_p2. Injected data loading, training, and evaluation changes in the main notebook to violate the specified Kaggle ML properties (e.g., data corruption, leakage, shuffling, frozen parameters, and metric misuse).","/no_think Here is the test case and the repository to evaluate: Test: Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable). Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is c...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000023_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,23,5,kaggle_p5,1,0,wrong,FN,0.0,No path/filename text is fed as a feature unless explicitly intended.,"Injected for kaggle_p5. Injected data loading, training, and evaluation changes in the main notebook to violate the specified Kaggle ML properties (e.g., data corruption, leakage, shuffling, frozen parameters, and metric misuse).","/no_think Here is the test case and the repository to evaluate: Test: No path/filename text is fed as a feature unless explicitly intended. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calibration_case_scor...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000023_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,23,8,kaggle_p8,1,0,wrong,FN,0.0,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","Injected for kaggle_p8. Injected data loading, training, and evaluation changes in the main notebook to violate the specified Kaggle ML properties (e.g., data corruption, leakage, shuffling, frozen parameters, and metric misuse).","/no_think Here is the test case and the repository to evaluate: Test: The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in t...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,hsiehchuwei,data\kaggle\kaggle-diabetic\hsiehchuwei,synth-data\injected\repos\ml-bugs\000023_hsiehchuwei\cnn-based-detection-of-diabetic-retinopathy,23,12,kaggle_p12,1,0,wrong,FN,0.0,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"Injected for kaggle_p12. Injected data loading, training, and evaluation changes in the main notebook to violate the specified Kaggle ML properties (e.g., data corruption, leakage, shuffling, frozen parameters, and metric misuse).","/no_think Here is the test case and the repository to evaluate: Test: Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer a...",,results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,diabetic,naetkss1994,data\kaggle\kaggle-diabetic\naetkss1994,synth-data\injected\repos\ml-bugs\000024_naetkss1994\diabetic-retinopathy-with-resnet50-oversampling,24,3,kaggle_p3,0,1,wrong,FP,0.91,Any data augmentation is only performed on the training dataset; val/test dataset use deterministic preprocessing.,,"The notebook applies randomized data augmentation transforms (flips, rotations, zoom, lighting changes) to BOTH the training and validation datasets. In Cell 22, `get_transforms(do_flip=True, flip_vert=True, max_rotate=360, ...)` creates augmentation transforms, and `src.transform(tfms, size=sz)` in fastai v1 applies these transforms to both `train_ds` and `valid_ds`. This means validation images are randomly flipped, rotated up to 360 degrees, and zoomed - non-deterministic preprocessing. The test requires that val/test datasets use only deterministic preprocessing. Additionally, in Cell 47 (progressive resizing), the same augmented transforms are applied again to both datasets via `src.tra...","[/kaggle/repo/diabetic-retinopathy-with-resnet50-oversampling.ipynb:22] - The critical cell where `get_transforms(do_flip=True,flip_vert=True,max_rotate=360,max_warp=0,max_zoom=1.1,max_lighting=0.1,p_lighting=0.5)` creates augmentation transforms and `src.transform(tfms,size=sz)` applies them to both training and validation datasets via fastai v1's `.transform()` method, which applies transforms to both `train_ds` and `valid_ds`. [/kaggle/repo/diabetic-retinopathy-with-resnet50-oversampling.ipynb:47] - The same augmented transforms are reapplied during progressive resizing via `src.transform(tfms,size=sz*2)`, again affecting both train and validation data. [/kaggle/repo/diabetic-retinopathy-...",results\synthetic\synthetic_kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,nlp,bilalafzal255,data\kaggle\kaggle-nlp\bilalafzal255,synth-data\injected\repos\ml-bugs\000000_bilalafzal255\disaster-tweets-classification-using-transformers,0,1,kaggle_p1,1,0,wrong,FN,0.0,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected training/evaluation and data handling bugs in the main notebook to violate the specified Kaggle properties (data leakage, augmentation on val/test, frozen parameters, no backprop, shuffled test, weighted sampling on val, non-deterministic eval, device mismatch, inefficient Python loops, and metric computed on train).","/no_think Here is the test case and the repository to evaluate: Test: If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not ...",,results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,nlp,bilalafzal255,data\kaggle\kaggle-nlp\bilalafzal255,synth-data\injected\repos\ml-bugs\000000_bilalafzal255\disaster-tweets-classification-using-transformers,0,4,kaggle_p4,1,0,wrong,FN,0.0,Any class-imbalance handling (weighted loss / sampler) applies only to training data.,"Injected for kaggle_p4. Injected training/evaluation and data handling bugs in the main notebook to violate the specified Kaggle properties (data leakage, augmentation on val/test, frozen parameters, no backprop, shuffled test, weighted sampling on val, non-deterministic eval, device mismatch, inefficient Python loops, and metric computed on train).","/no_think Here is the test case and the repository to evaluate: Test: Any class-imbalance handling (weighted loss / sampler) applies only to training data. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calib...",,results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
20,0.9,nlp,bilalafzal255,data\kaggle\kaggle-nlp\bilalafzal255,synth-data\injected\repos\ml-bugs\000000_bilalafzal255\disaster-tweets-classification-using-transformers,0,9,kaggle_p9,1,0,wrong,FN,0.0,The model can overfit a single (or tiny) batch to near-zero loss.,"Injected for kaggle_p9. Injected training/evaluation and data handling bugs in the main notebook to violate the specified Kaggle properties (data leakage, augmentation on val/test, frozen parameters, no backprop, shuffled test, weighted sampling on val, non-deterministic eval, device mismatch, inefficient Python loops, and metric computed on train).","/no_think Here is the test case and the repository to evaluate: Test: The model can overfit a single (or tiny) batch to near-zero loss. Extra Instructions: Calibration notes from a manual audit. These are not answers for the current repository; do not copy their wording or format. Use them only to calibrate what made prior FAIL judgments concrete and independently checkable. 1. test=If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended). audit_note=A linear layer is created inside forward after the optimizer is constructed, so its parameters are not in the optimizer and will not be updated. calibration_case_score=0....",,results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples20_case_score_bands.jsonl
